No.,Time,Source,Destination,Protocol,Length,Info
157,1.841961000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb42)
158,1.854312000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb43)
159,1.866681000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb44)
160,1.879034000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb45)
161,1.881477000,192.168.45.2,192.168.45.4,UDP,246,48700  >  54002  Len=204
162,1.893352000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb47)
163,1.905710000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb48)
164,1.918071000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb49)
165,1.930429000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb4a)
166,1.942784000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb4b)
167,1.955143000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb4c)
168,1.967504000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb4d)
169,1.979859000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb4e)
170,1.992219000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb4f)
171,2.003720000,192.168.45.2,192.168.45.4,UDP,1404,48700  >  54002  Len=1362
172,2.015590000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb51)
173,2.027926000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb52)
174,2.040290000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb53)
175,2.052654000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb54)
176,2.065016000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb55)
177,2.077376000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb56)
178,2.089729000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb57)
179,2.102089000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb58)
180,2.114437000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb59)
181,2.119374000,192.168.45.2,192.168.45.4,UDP,564,48700  >  54002  Len=522
182,2.131243000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb5b)
183,2.143603000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb5c)
184,2.155964000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb5d)
185,2.168337000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb5e)
186,2.180678000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb5f)
187,2.193039000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb60)
188,2.205388000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb61)
189,2.217771000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb62)
190,2.230131000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb63)
191,2.242473000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb64)
192,2.251546000,192.168.45.2,192.168.45.4,UDP,1094,48700  >  54002  Len=1052
193,2.263409000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb66)
194,2.275800000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb67)
195,2.288129000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb68)
196,2.300484000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb69)
197,2.312848000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb6a)
198,2.325203000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb6b)
199,2.337566000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb6c)
200,2.349924000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb6d)
201,2.362284000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb6e)
202,2.374639000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb6f)
203,2.386999000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb70)
204,2.393767000,192.168.45.2,192.168.45.4,UDP,799,48700  >  54002  Len=757
205,2.405633000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb72)
206,2.417991000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb73)
207,2.430347000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb74)
208,2.442706000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb75)
209,2.455068000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb76)
210,2.467428000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb77)
211,2.479777000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb78)
212,2.492145000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb79)
213,2.504505000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb7a)
214,2.516863000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb7b)
215,2.529222000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb7c)
216,2.541578000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb7d)
217,2.553938000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb7e)
218,2.566298000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb7f)
219,2.578658000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb80)
220,2.590631000,192.168.45.2,192.168.45.4,UDP,1465,48700  >  54002  Len=1423
221,2.602490000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb82)
